Time_Stamp,CPU_Usage,Ram_Usage,DataDir_DirectorySize,CPUtemperature
2016-09-30 04:42:01,0.1,,8124479,47.2
2016-09-30 04:43:01,0.1,,8145213,47.8
2016-09-30 04:44:01,0.1,,8186695,47.8
2016-09-30 04:45:01,0.1,,8222246,47.2
2016-09-30 04:46:02,0.1,,8245942,48.3
2016-09-30 04:47:01,0.1,,8272607,47.8
2016-09-30 04:48:01,0.1,,8296310,47.2
2016-09-30 04:49:02,0.1,,8325937,47.2
2016-09-30 04:50:01,0.1,,8358526,47.8
2016-09-30 04:51:01,0.1,,8379260,46.7
2016-09-30 04:52:01,0.1,,8417780,47.8
2016-09-30 04:53:01,0.1,,8444438,47.8
2016-09-30 04:54:02,0.1,,8471103,47.2
2016-09-30 04:55:01,0.1,,8491844,47.8
2016-09-30 04:56:01,0.1,,8509616,46.7
2016-09-30 04:57:02,0.1,,8542205,47.8
2016-09-30 04:58:01,0.1,,8568870,48.3
2016-09-30 04:59:01,0.1,,8598497,49.4
2016-09-30 05:00:02,0.1,,8622200,48.3
2016-09-30 05:01:01,0.1,,8648865,48.3
2016-09-30 05:02:02,0.1,,8672561,47.2
2016-09-30 05:03:01,0.1,,8702188,48.3
2016-09-30 05:04:01,0.1,,8746632,52.1
2016-09-30 05:05:02,0.1,,8779221,48.3
2016-09-30 05:06:01,0.1,,8808848,54.8
2016-09-30 05:07:01,0.1,,8832544,49.9
2016-09-30 05:08:02,0.1,,8850323,48.9
2016-09-30 05:09:01,0.1,,8868095,48.3
2016-09-30 05:10:01,0.1,,8885874,63.4
2016-09-30 05:11:01,0.1,,8924387,48.9
2016-09-30 05:12:01,0.1,,8942166,48.3
2016-09-30 05:13:02,0.1,,8959938,47.8
2016-09-30 05:14:01,0.1,,8989565,47.8
2016-09-30 05:15:01,0.1,,9019192,48.3
2016-09-30 05:16:01,0.1,,9042895,47.2
2016-09-30 05:17:01,0.1,,9066591,47.8
2016-09-30 05:18:01,0.1,,9087332,47.2
2016-09-30 05:19:01,0.1,,9105111,47.2
2016-09-30 05:20:01,0.1,,9122883,48.3
2016-09-30 05:21:01,0.1,,9152510,48.3
2016-09-30 05:22:01,0.1,,9173251,47.2
2016-09-30 05:23:01,0.1,,9179175,47.8
