Time_Stamp,CPU_Usage,Ram_Usage,DataDir_DirectorySize,CPUtemperature
2016-09-30 08:38:01,26.4,18.8,16868832,60.1
2016-09-30 08:40:02,26.4,18.7,16892527,60.7
2016-09-30 08:42:01,26.4,18.7,16913261,60.1
2016-09-30 08:44:01,26.3,18.6,16945839,59.6
2016-09-30 08:46:02,26.3,18.7,16966566,60.1
2016-09-30 08:48:01,26.3,18.1,16993222,60.1
2016-09-30 08:50:01,26.3,18.1,17034683,60.1
2016-09-30 08:52:02,26.2,18.1,17061339,59.6
2016-09-30 08:54:01,26.2,18.1,17096878,59.1
2016-09-30 08:56:01,26.2,18.1,17117612,59.6
2016-09-30 08:58:01,26.1,17.9,17144268,59.1
2016-09-30 09:00:01,26.1,18.0,17179807,59.6
2016-09-30 09:02:01,26.1,18.2,17212385,59.1
2016-09-30 09:04:01,26.0,18.2,17236073,59.1
2016-09-30 09:06:01,26.0,18.2,17262729,60.1
2016-09-30 09:08:02,26.0,18.3,17301229,59.6
2016-09-30 09:10:01,26.0,18.7,17333807,60.1
2016-09-30 09:12:01,25.9,18.6,17351580,60.1
2016-09-30 09:14:01,25.9,18.5,17372314,58.5
2016-09-30 09:16:01,25.9,18.6,17401924,59.1
2016-09-30 09:18:02,25.8,18.0,17437470,59.1
2016-09-30 09:20:01,25.8,17.9,17455236,59.1
2016-09-30 09:22:01,25.8,18.0,17487814,59.1
2016-09-30 09:24:01,26.0,18.5,17529275,63.4
2016-09-30 09:26:01,26.1,18.7,17579626,61.2
2016-09-30 09:28:02,26.1,18.8,17600353,60.7
2016-09-30 09:30:01,26.0,18.7,17624048,60.1
2016-09-30 09:32:01,26.0,18.2,17671438,60.1
2016-09-30 09:34:02,26.0,18.1,17689204,59.6
2016-09-30 09:36:01,25.9,18.1,17715860,60.1
2016-09-30 09:38:01,25.9,18.4,17748438,60.1
2016-09-30 09:40:01,25.9,18.8,17775094,59.6
2016-09-30 09:42:01,25.9,18.7,17804711,60.1
2016-09-30 09:44:01,25.8,18.2,17825438,59.1
2016-09-30 09:46:01,25.8,18.3,17863945,60.7
2016-09-30 09:48:01,25.8,18.2,17872828,59.6
2016-09-30 09:50:02,25.8,18.2,17908367,59.1
2016-09-30 09:52:01,25.7,18.2,17940945,59.6
2016-09-30 09:54:01,25.7,18.2,17970562,59.1
2016-09-30 09:56:02,25.7,18.2,17985367,59.1
2016-09-30 09:58:01,25.7,18.3,18029796,60.1
2016-09-30 10:00:01,25.6,18.3,18071257,60.1
2016-09-30 10:02:02,25.6,18.2,18086062,59.1
2016-09-30 10:04:01,25.6,18.2,18118640,59.1
2016-09-30 10:06:01,25.6,18.2,18130491,59.1
2016-09-30 10:08:01,25.5,17.9,18157140,59.6
2016-09-30 10:10:01,25.5,18.4,18192686,59.6
2016-09-30 10:12:01,25.5,18.4,18234147,60.1
2016-09-30 10:14:01,25.5,18.5,18269686,59.1
2016-09-30 10:16:01,25.4,18.5,18287452,58.5
2016-09-30 10:18:02,25.4,17.8,18302264,59.1
2016-09-30 10:20:01,25.4,18.2,18325959,59.6
2016-09-30 10:22:01,25.3,18.2,18337803,59.6
2016-09-30 10:24:01,25.3,18.2,18361498,60.1
2016-09-30 10:26:01,25.3,18.3,18385186,58.5
2016-09-30 10:28:02,25.3,18.3,18408881,59.6
2016-09-30 10:30:01,25.3,18.2,18441459,60.1
2016-09-30 10:32:01,25.3,18.4,18468115,60.1
2016-09-30 10:34:02,25.3,18.5,18497732,60.1
2016-09-30 10:36:01,25.2,18.5,18530310,59.1
2016-09-30 10:38:01,25.3,18.5,18556966,67.1
2016-09-30 10:40:01,25.4,19.2,18592505,62.3
2016-09-30 10:42:01,25.5,19.2,18625083,68.8
2016-09-30 10:44:02,25.6,19.1,18633966,62.3
2016-09-30 10:46:01,25.6,19.1,18672466,60.1
2016-09-30 10:48:02,25.6,18.5,18693200,61.2
2016-09-30 10:50:01,25.5,18.3,18725778,60.1
2016-09-30 10:52:01,25.5,18.3,18743544,60.7
2016-09-30 10:54:02,25.5,18.3,18761317,59.1
2016-09-30 10:56:01,25.5,18.3,18785012,59.1
2016-09-30 10:58:01,25.5,18.5,18826473,60.1
2016-09-30 11:00:02,25.4,18.4,18853129,60.7
2016-09-30 11:02:01,25.7,18.7,18882746,69.8
2016-09-30 11:04:01,25.6,18.9,18909395,61.2
2016-09-30 11:06:01,25.6,18.9,18947902,60.7
2016-09-30 11:08:01,25.6,19.0,18968629,60.1
2016-09-30 11:10:01,25.6,18.4,18998246,60.1
2016-09-30 11:12:01,25.5,18.4,19013058,60.1
2016-09-30 11:14:01,25.5,18.9,19045636,60.1
2016-09-30 11:16:01,25.5,19.0,19072285,60.1
2016-09-30 11:18:01,25.5,18.9,19101902,60.1
2016-09-30 11:20:02,25.5,18.2,19152253,60.7
2016-09-30 11:22:01,25.4,18.2,19190753,59.1
2016-09-30 11:24:01,25.4,18.2,19208526,59.1
2016-09-30 11:26:01,25.4,18.2,19235175,59.1
2016-09-30 11:28:01,25.4,18.4,19258866,61.2
2016-09-30 11:30:01,25.4,18.4,19276639,60.1
2016-09-30 11:32:01,25.4,18.4,19306256,60.1
2016-09-30 11:34:01,25.3,18.3,19329944,59.1
2016-09-30 11:36:02,25.3,18.3,19350678,59.1
2016-09-30 11:38:01,25.3,17.9,19403990,60.1
2016-09-30 11:40:01,25.3,18.1,19433600,58.5
2016-09-30 11:42:02,25.2,18.0,19448412,59.1
2016-09-30 11:44:01,25.3,18.3,19475068,60.1
2016-09-30 11:46:01,25.2,18.7,19495795,59.1
2016-09-30 11:48:01,25.2,18.7,19516529,59.6
2016-09-30 11:50:01,25.2,18.6,19546146,59.1
2016-09-30 11:52:02,25.2,18.7,19560951,59.1
2016-09-30 11:54:01,25.2,18.1,19581685,59.1
2016-09-30 11:56:01,25.1,18.1,19605380,59.1
2016-09-30 11:58:01,25.1,18.1,19634997,59.1
2016-09-30 12:00:01,25.1,18.3,19661646,60.1
2016-09-30 12:02:01,25.1,18.4,19685341,60.1
2016-09-30 12:04:01,25.1,18.2,19706075,60.1
2016-09-30 12:06:01,25.1,18.3,19726802,60.1
2016-09-30 12:08:01,25.0,18.3,19738653,60.1
2016-09-30 12:10:01,25.0,18.4,19765309,59.1
2016-09-30 12:12:01,25.2,19.0,19797887,73.1
2016-09-30 12:14:02,25.3,19.0,19836387,61.8
2016-09-30 12:16:01,25.2,19.0,19857114,61.2
2016-09-30 12:18:01,25.2,19.0,19889692,60.1
2016-09-30 12:20:01,25.2,19.0,19904504,60.7
2016-09-30 12:22:01,25.2,19.0,19919309,59.6
2016-09-30 12:24:01,25.1,19.0,19940043,59.1
2016-09-30 12:26:01,25.1,19.0,19963738,59.6
2016-09-30 12:28:01,25.1,18.3,19978543,58.5
2016-09-30 12:30:02,25.1,18.4,20008160,59.1
2016-09-30 12:32:01,25.1,18.4,20037777,62.3
2016-09-30 12:34:01,25.1,18.2,20055543,60.1
2016-09-30 12:36:01,25.1,18.3,20067394,59.1
2016-09-30 12:38:01,25.1,18.6,20085160,59.1
2016-09-30 12:40:02,25.0,18.6,20117738,59.6
2016-09-30 12:42:01,25.0,18.4,20147355,59.1
2016-09-30 12:44:01,25.0,18.3,20179933,59.1
2016-09-30 12:46:01,25.0,18.4,20203628,59.1
2016-09-30 12:48:01,25.0,18.2,20212511,59.1
2016-09-30 12:50:01,24.9,18.2,20230284,59.6
